date,product_name,product_id,season,is_holiday,is_weekend,demand,competitor_price,base_cost,selling_price,discount_pct,effective_price,units_sold,revenue,profit,profit_margin_pct
2022-03-08,Social Media Pack,3,1,0,0,57.15,15.51,4.0,15.68,11.55,13.87,6.0,83.21,59.21,71.16
2022-03-10,UI Component Set,4,1,0,0,21.64,47.36,12.0,42.62,19.63,34.25,4.0,137.01,89.01,64.97
2022-03-08,Graphic Bundle Pro,0,1,0,0,42.73,23.81,8.0,25.56,9.23,23.2,6.0,139.2,91.2,65.52
2022-03-09,Logo Template Pack,1,1,0,0,32.75,18.05,5.0,17.21,0.0,17.21,5.0,86.05,61.05,70.95
2022-03-11,Mockup Studio Kit,2,1,0,0,40.89,36.81,10.0,36.48,0.0,36.48,5.0,182.4,132.4,72.59
2022-03-11,Social Media Pack,3,1,0,0,51.29,11.28,4.0,13.22,12.4,11.58,8.0,92.65,60.65,65.46
2022-03-14,UI Component Set,4,1,0,0,39.82,58.83,12.0,51.92,0.0,51.92,4.0,207.68,159.68,76.89
2022-03-14,Graphic Bundle Pro,0,1,0,0,41.83,27.49,8.0,27.3,0.0,27.3,4.0,109.2,77.2,70.7
2022-03-15,Logo Template Pack,1,1,0,0,38.9,20.98,5.0,19.15,0.0,19.15,4.0,76.6,56.6,73.89
2022-03-17,Mockup Studio Kit,2,1,0,0,32.84,41.18,10.0,37.41,0.0,37.41,3.0,112.23,82.23,73.27
2022-03-15,Social Media Pack,3,1,0,0,40.24,14.66,4.0,14.24,0.0,14.24,4.0,56.96,40.96,71.91
2022-03-18,UI Component Set,4,1,0,0,49.08,61.47,12.0,55.05,0.0,55.05,4.0,220.2,172.2,78.2
2022-03-18,Graphic Bundle Pro,0,1,0,0,33.95,23.19,8.0,24.23,6.51,22.65,7.0,158.57,102.57,64.68
2022-03-18,Logo Template Pack,1,1,0,0,51.53,18.92,5.0,19.08,0.17,19.05,6.0,114.29,84.29,73.75
2022-03-22,Mockup Studio Kit,2,1,0,0,42.12,32.19,10.0,34.37,0.19,34.3,5.0,171.52,121.52,70.85
2022-03-24,Social Media Pack,3,1,0,0,58.49,14.86,4.0,15.44,2.99,14.98,6.0,89.87,65.87,73.29
2022-03-21,UI Component Set,4,1,0,0,38.99,45.17,12.0,44.93,0.0,44.93,4.0,179.72,131.72,73.29
2022-03-26,Graphic Bundle Pro,0,1,0,1,44.1,27.91,8.0,27.77,0.0,27.77,4.0,111.08,79.08,71.19
2022-03-24,Logo Template Pack,1,1,0,0,35.41,18.93,5.0,17.86,0.0,17.86,3.0,53.58,38.58,72.0
2022-03-27,Mockup Studio Kit,2,1,0,1,47.46,34.92,10.0,36.56,3.44,35.3,5.0,176.51,126.51,71.67
2022-03-27,Social Media Pack,3,1,0,1,40.29,16.83,4.0,15.33,0.0,15.33,4.0,61.32,45.32,73.91
2022-03-28,UI Component Set,4,1,0,0,48.22,45.87,12.0,47.09,7.8,43.42,7.0,303.92,219.92,72.36
2022-03-31,Graphic Bundle Pro,0,1,0,0,42.68,34.64,8.0,30.97,0.0,30.97,4.0,123.88,91.88,74.17
2022-03-31,Logo Template Pack,1,1,0,0,30.49,22.7,5.0,19.37,0.0,19.37,3.0,58.11,43.11,74.19
2022-03-29,Mockup Studio Kit,2,1,0,0,28.2,38.04,10.0,35.12,7.21,32.59,4.0,130.35,90.35,69.31
2022-04-03,Social Media Pack,3,1,0,1,59.37,14.82,4.0,15.47,8.64,14.13,7.0,98.93,70.93,71.7
2022-04-01,UI Component Set,4,1,0,0,40.2,49.74,12.0,47.45,0.0,47.45,4.0,189.8,141.8,74.71
2022-04-05,Graphic Bundle Pro,0,1,0,0,28.67,36.71,8.0,30.38,7.34,28.15,3.0,84.45,60.45,71.58
2022-04-04,Logo Template Pack,1,1,0,0,48.7,21.18,5.0,19.99,0.0,19.99,4.0,79.96,59.96,74.99
2022-04-03,Mockup Studio Kit,2,1,0,1,57.69,48.79,10.0,45.09,0.0,45.09,4.0,180.36,140.36,77.82
2022-04-07,Social Media Pack,3,1,0,0,51.38,16.47,4.0,15.82,0.0,15.82,6.0,94.92,70.92,74.72
2022-04-05,UI Component Set,4,1,0,0,36.05,38.66,12.0,41.1,3.99,39.46,6.0,236.76,164.76,69.59
2022-04-10,Graphic Bundle Pro,0,1,0,1,63.9,27.94,8.0,30.08,10.01,27.07,7.0,189.48,133.48,70.45
2022-04-10,Logo Template Pack,1,1,0,1,49.76,19.29,5.0,19.13,0.0,19.13,5.0,95.65,70.65,73.86
2022-04-11,Mockup Studio Kit,2,1,0,0,47.97,39.89,10.0,39.13,0.0,39.13,4.0,156.52,116.52,74.44
2022-04-11,Social Media Pack,3,1,0,0,32.76,13.26,4.0,13.1,0.0,13.1,4.0,52.4,36.4,69.47
2022-04-12,UI Component Set,4,1,0,0,22.0,41.62,12.0,39.82,10.91,35.48,5.0,177.38,117.38,66.17
2022-04-15,Graphic Bundle Pro,0,1,0,0,40.31,21.86,8.0,24.31,4.12,23.31,6.0,139.85,91.85,65.68
2022-04-14,Logo Template Pack,1,1,0,0,43.4,19.6,5.0,18.8,0.0,18.8,5.0,94.0,69.0,73.4
2022-04-16,Mockup Studio Kit,2,1,0,1,54.72,47.2,10.0,43.84,0.0,43.84,4.0,175.36,135.36,77.19
2022-04-16,Social Media Pack,3,1,0,1,42.33,13.11,4.0,13.59,8.44,12.44,6.0,74.66,50.66,67.85
2022-04-18,UI Component Set,4,1,0,0,35.92,56.95,12.0,50.22,0.0,50.22,3.0,150.66,114.66,76.11
2022-04-20,Graphic Bundle Pro,0,1,0,0,36.49,27.44,8.0,26.65,0.0,26.65,4.0,106.6,74.6,69.98
2022-04-21,Logo Template Pack,1,1,0,0,50.54,21.23,5.0,20.16,0.0,20.16,5.0,100.8,75.8,75.2
2022-04-22,Mockup Studio Kit,2,1,0,0,43.89,29.56,10.0,33.33,7.64,30.78,8.0,246.27,166.27,67.52
2022-04-19,Social Media Pack,3,1,0,0,47.38,16.81,4.0,15.75,0.0,15.75,4.0,63.0,47.0,74.6
2022-04-23,UI Component Set,4,1,0,1,29.68,37.48,12.0,39.26,19.69,31.53,8.0,252.24,156.24,61.94
2022-04-23,Graphic Bundle Pro,0,1,0,1,36.93,30.02,8.0,27.99,0.0,27.99,4.0,111.96,79.96,71.42
2022-04-23,Logo Template Pack,1,1,0,1,64.44,16.75,5.0,18.97,0.55,18.87,7.0,132.06,97.06,73.5
2022-04-25,Mockup Studio Kit,2,1,0,0,38.98,34.1,10.0,34.83,10.27,31.25,7.0,218.77,148.77,68.0
2022-04-27,Social Media Pack,3,1,0,0,54.5,14.14,4.0,14.84,13.98,12.77,7.0,89.36,61.36,68.67
2022-04-25,UI Component Set,4,1,0,0,39.96,54.82,12.0,49.94,0.0,49.94,4.0,199.76,151.76,75.97
2022-04-27,Graphic Bundle Pro,0,1,0,0,33.79,30.0,8.0,27.62,0.0,27.62,3.0,82.86,58.86,71.04
2022-05-01,Logo Template Pack,1,1,0,1,69.64,17.52,5.0,19.75,9.99,17.78,8.0,142.22,102.22,71.87
2022-04-30,Mockup Studio Kit,2,1,0,1,59.7,44.64,10.0,43.33,0.0,43.33,5.0,216.65,166.65,76.92
2022-04-29,Social Media Pack,3,1,0,0,41.72,17.77,4.0,15.89,0.0,15.89,3.0,47.67,35.67,74.83
2022-04-30,UI Component Set,4,1,0,1,44.02,44.42,12.0,45.54,13.56,39.36,7.0,275.55,191.55,69.52
2022-05-01,Graphic Bundle Pro,0,1,0,1,38.79,35.77,8.0,31.08,0.0,31.08,3.0,93.24,69.24,74.26
2022-05-02,Logo Template Pack,1,1,0,0,49.25,21.35,5.0,20.12,0.0,20.12,5.0,100.6,75.6,75.15
2022-05-07,Mockup Studio Kit,2,1,0,1,45.19,36.77,10.0,37.13,7.0,34.53,6.0,207.19,147.19,71.04
2022-05-07,Social Media Pack,3,1,0,1,36.51,14.43,4.0,13.91,0.0,13.91,4.0,55.64,39.64,71.24
2022-05-08,UI Component Set,4,1,0,1,42.14,62.22,12.0,54.07,0.0,54.07,4.0,216.28,168.28,77.81
2022-05-10,Graphic Bundle Pro,0,1,0,0,39.52,27.67,8.0,27.12,0.0,27.12,4.0,108.48,76.48,70.5
2022-05-08,Logo Template Pack,1,1,0,1,48.12,22.27,5.0,20.49,0.0,20.49,5.0,102.45,77.45,75.6
2022-05-11,Mockup Studio Kit,2,1,0,0,33.47,46.73,10.0,40.29,0.0,40.29,2.0,80.58,60.58,75.18
2022-05-10,Social Media Pack,3,1,0,0,34.53,19.44,4.0,16.29,0.0,16.29,2.0,32.58,24.58,75.45
2022-05-14,UI Component Set,4,1,0,1,64.37,46.5,12.0,50.57,3.55,48.77,6.0,292.65,220.65,75.4
2022-05-14,Graphic Bundle Pro,0,1,0,1,43.51,34.72,8.0,31.11,0.0,31.11,3.0,93.33,69.33,74.28
2022-05-14,Logo Template Pack,1,1,0,1,49.0,19.53,5.0,19.19,0.0,19.19,5.0,95.95,70.95,73.94
2022-05-16,Mockup Studio Kit,2,1,0,0,49.22,31.6,10.0,35.18,1.74,34.57,5.0,172.84,122.84,71.07
2022-05-16,Social Media Pack,3,1,0,0,55.96,12.61,4.0,14.16,12.04,12.46,7.0,87.19,59.19,67.89
2022-05-17,UI Component Set,4,1,0,0,47.73,44.79,12.0,46.45,5.74,43.78,6.0,262.7,190.7,72.59
2022-05-18,Graphic Bundle Pro,0,1,0,0,44.23,36.32,8.0,31.99,0.0,31.99,3.0,95.97,71.97,74.99
2022-05-19,Logo Template Pack,1,1,0,0,34.68,15.27,5.0,15.97,2.6,15.55,5.0,77.77,52.77,67.85
2022-05-18,Mockup Studio Kit,2,1,0,0,48.75,43.04,10.0,40.83,0.0,40.83,4.0,163.32,123.32,75.51
2022-05-20,Social Media Pack,3,1,0,0,45.72,14.51,4.0,14.5,0.0,14.5,5.0,72.5,52.5,72.41
2022-05-21,UI Component Set,4,1,0,1,49.78,55.41,12.0,52.16,0.0,52.16,5.0,260.8,200.8,76.99
2022-05-24,Graphic Bundle Pro,0,1,0,0,50.08,22.84,8.0,25.93,10.3,23.26,7.0,162.81,106.81,65.6
2022-05-24,Logo Template Pack,1,1,0,0,35.66,16.38,5.0,16.6,8.55,15.18,6.0,91.08,61.08,67.06
2022-05-25,Mockup Studio Kit,2,1,0,0,57.2,42.05,10.0,41.65,0.0,41.65,4.0,166.6,126.6,75.99
2022-05-26,Social Media Pack,3,1,0,0,19.3,18.21,4.0,14.76,18.2,12.07,2.0,24.15,16.15,66.87
2022-05-28,UI Component Set,4,1,0,1,49.43,46.46,12.0,47.62,13.69,41.1,7.0,287.71,203.71,70.8
2022-05-28,Graphic Bundle Pro,0,1,0,1,53.78,24.31,8.0,27.09,5.34,25.64,6.0,153.86,105.86,68.8
2022-05-29,Logo Template Pack,1,1,0,1,49.99,18.9,5.0,18.95,0.43,18.87,5.0,94.34,69.34,73.5
2022-05-30,Mockup Studio Kit,2,1,0,0,40.62,48.91,10.0,42.49,0.0,42.49,3.0,127.47,97.47,76.47
2022-05-31,Social Media Pack,3,1,0,0,31.12,11.43,4.0,12.08,13.74,10.42,6.0,62.52,38.52,61.61
2022-05-31,UI Component Set,4,1,0,0,56.63,61.19,12.0,56.39,0.0,56.39,4.0,225.56,177.56,78.72
2022-05-31,Graphic Bundle Pro,0,1,0,0,38.79,27.19,8.0,26.8,0.0,26.8,4.0,107.2,75.2,70.15
2022-06-01,Logo Template Pack,1,2,0,0,30.53,14.33,5.0,15.19,11.87,13.39,6.0,80.32,50.32,62.65
2022-06-05,Mockup Studio Kit,2,2,0,1,37.32,44.8,10.0,39.92,0.0,39.92,4.0,159.68,119.68,74.95
2022-06-03,Social Media Pack,3,2,0,0,40.41,12.23,4.0,13.04,1.47,12.85,5.0,64.24,44.24,68.87
2022-06-07,UI Component Set,4,2,0,0,27.69,61.53,12.0,50.89,8.31,46.66,3.0,139.98,103.98,74.28
2022-06-09,Graphic Bundle Pro,0,2,0,0,21.64,24.31,8.0,23.36,12.34,20.48,4.0,81.91,49.91,60.93
2022-06-09,Logo Template Pack,1,2,0,0,40.8,22.41,5.0,20.01,0.0,20.01,4.0,80.04,60.04,75.01
2022-06-10,Mockup Studio Kit,2,2,0,0,41.69,38.92,10.0,37.66,0.0,37.66,4.0,150.64,110.64,73.45
2022-06-12,Social Media Pack,3,2,0,1,47.38,13.57,4.0,14.13,14.51,12.08,7.0,84.56,56.56,66.89
2022-06-10,UI Component Set,4,2,0,0,41.43,51.41,12.0,48.53,0.0,48.53,4.0,194.12,146.12,75.27
2022-06-13,Graphic Bundle Pro,0,2,0,0,51.98,28.82,8.0,29.14,3.33,28.17,5.0,140.85,100.85,71.6
2022-06-15,Logo Template Pack,1,2,0,0,32.84,21.79,5.0,19.09,0.0,19.09,3.0,57.27,42.27,73.81
2022-06-13,Mockup Studio Kit,2,2,0,0,27.57,37.27,10.0,34.64,10.69,30.94,5.0,154.68,104.68,67.68
2022-06-13,Social Media Pack,3,2,0,0,10.08,14.61,4.0,12.41,13.79,10.7,1.0,10.7,6.7,62.62
2022-06-15,UI Component Set,4,2,0,0,49.37,47.28,12.0,48.02,8.73,43.83,7.0,306.79,222.79,72.62
2022-06-17,Graphic Bundle Pro,0,2,0,0,22.8,31.62,8.0,27.16,12.44,23.78,3.0,71.34,47.34,66.36
2022-06-17,Logo Template Pack,1,2,0,0,44.17,24.09,5.0,21.1,0.0,21.1,4.0,84.4,64.4,76.3
2022-06-17,Mockup Studio Kit,2,2,0,0,42.32,50.37,10.0,43.49,0.0,43.49,3.0,130.47,100.47,77.01
2022-06-20,Social Media Pack,3,2,0,0,29.43,15.98,4.0,14.26,10.58,12.75,3.0,38.25,26.25,68.63
2022-06-23,UI Component Set,4,2,0,0,36.75,46.96,12.0,45.38,0.0,45.38,4.0,181.52,133.52,73.56
2022-06-23,Graphic Bundle Pro,0,2,0,0,33.4,33.47,8.0,29.31,0.0,29.31,3.0,87.93,63.93,72.71
2022-06-24,Logo Template Pack,1,2,0,0,31.61,15.62,5.0,15.91,12.81,13.87,6.0,83.23,53.23,63.96
2022-06-25,Mockup Studio Kit,2,2,0,1,36.95,32.56,10.0,33.74,9.74,30.45,6.0,182.72,122.72,67.16
2022-06-24,Social Media Pack,3,2,0,0,43.53,15.48,4.0,14.85,0.0,14.85,4.0,59.4,43.4,73.06
2022-06-26,UI Component Set,4,2,0,1,53.77,45.75,12.0,48.11,5.37,45.53,7.0,318.69,234.69,73.64
2022-06-25,Graphic Bundle Pro,0,2,0,1,45.46,36.85,8.0,32.4,0.0,32.4,4.0,129.6,97.6,75.31
2022-06-29,Logo Template Pack,1,2,0,0,44.18,24.27,5.0,21.19,0.0,21.19,4.0,84.76,64.76,76.4
2022-06-27,Mockup Studio Kit,2,2,0,0,51.7,44.52,10.0,42.03,0.0,42.03,4.0,168.12,128.12,76.21
2022-07-01,Social Media Pack,3,2,0,0,39.69,13.63,4.0,13.7,12.02,12.05,6.0,72.32,48.32,66.81
2022-06-30,UI Component Set,4,2,0,0,45.61,50.81,12.0,49.04,0.0,49.04,5.0,245.2,185.2,75.53
2022-06-30,Graphic Bundle Pro,0,2,0,0,39.47,23.76,8.0,25.16,10.99,22.39,7.0,156.76,100.76,64.28
2022-07-04,Logo Template Pack,1,2,1,0,46.3,22.9,5.0,20.67,0.0,20.67,3.0,62.01,47.01,75.81
2022-07-04,Mockup Studio Kit,2,2,1,0,45.93,38.58,10.0,38.15,0.0,38.15,5.0,190.75,140.75,73.79
2022-07-04,Social Media Pack,3,2,1,0,48.09,18.49,4.0,16.63,0.0,16.63,4.0,66.52,50.52,75.95
2022-07-05,UI Component Set,4,2,0,0,46.47,43.74,12.0,45.68,4.11,43.8,6.0,262.82,190.82,72.6
2022-07-09,Graphic Bundle Pro,0,2,0,1,52.11,31.86,8.0,30.67,0.0,30.67,4.0,122.68,90.68,73.92
2022-07-09,Logo Template Pack,1,2,0,1,42.07,14.25,5.0,16.02,11.2,14.23,8.0,113.81,73.81,64.85
2022-07-08,Mockup Studio Kit,2,2,0,0,37.74,40.21,10.0,37.69,0.0,37.69,4.0,150.76,110.76,73.47
2022-07-08,Social Media Pack,3,2,0,0,54.75,18.9,4.0,17.24,0.0,17.24,4.0,68.96,52.96,76.8
2022-07-13,UI Component Set,4,2,0,0,39.72,45.66,12.0,45.32,0.0,45.32,4.0,181.28,133.28,73.52
2022-07-13,Graphic Bundle Pro,0,2,0,0,39.09,34.2,8.0,30.33,0.0,30.33,3.0,90.99,66.99,73.62
2022-07-14,Logo Template Pack,1,2,0,0,34.74,19.29,5.0,17.99,0.0,17.99,4.0,71.96,51.96,72.21
2022-07-14,Mockup Studio Kit,2,2,0,0,44.09,46.74,10.0,41.95,0.0,41.95,3.0,125.85,95.85,76.16
2022-07-13,Social Media Pack,3,2,0,0,38.34,12.48,4.0,13.04,7.97,12.0,6.0,72.0,48.0,66.67
2022-07-14,UI Component Set,4,2,0,0,31.09,62.28,12.0,51.93,0.0,51.93,2.0,103.86,79.86,76.89
2022-07-17,Graphic Bundle Pro,0,2,0,1,30.32,30.15,8.0,27.29,0.0,27.29,4.0,109.16,77.16,70.69
2022-07-16,Logo Template Pack,1,2,0,1,50.55,23.55,5.0,21.32,0.0,21.32,5.0,106.6,81.6,76.55
2022-07-19,Mockup Studio Kit,2,2,0,0,9.69,49.78,10.0,38.1,7.57,35.22,1.0,35.22,25.22,71.61
2022-07-21,Social Media Pack,3,2,0,0,35.81,13.7,4.0,13.5,0.0,13.5,5.0,67.5,47.5,70.37
2022-07-19,UI Component Set,4,2,0,0,45.93,55.39,12.0,51.4,0.0,51.4,4.0,205.6,157.6,76.65
2022-07-21,Graphic Bundle Pro,0,2,0,0,35.46,34.89,8.0,30.26,0.0,30.26,3.0,90.78,66.78,73.56
2022-07-22,Logo Template Pack,1,2,0,0,40.63,24.09,5.0,20.83,0.0,20.83,4.0,83.32,63.32,76.0
2022-07-23,Mockup Studio Kit,2,2,0,1,51.43,49.0,10.0,44.22,0.0,44.22,4.0,176.88,136.88,77.39
2022-07-26,Social Media Pack,3,2,0,0,14.78,18.19,4.0,14.48,9.72,13.07,3.0,39.22,27.22,69.4
2022-07-26,UI Component Set,4,2,0,0,28.86,56.12,12.0,48.42,10.46,43.36,5.0,216.78,156.78,72.32
2022-07-25,Graphic Bundle Pro,0,2,0,0,64.03,34.67,8.0,33.46,0.0,33.46,5.0,167.3,127.3,76.09
2022-07-26,Logo Template Pack,1,2,0,0,33.34,14.91,5.0,15.69,7.76,14.47,5.0,72.36,47.36,65.45
2022-07-29,Mockup Studio Kit,2,2,0,0,34.24,29.54,10.0,31.81,12.75,27.75,7.0,194.28,124.28,63.97
2022-07-28,Social Media Pack,3,2,0,0,28.91,18.37,4.0,15.42,16.17,12.93,3.0,38.78,26.78,69.06
2022-08-01,UI Component Set,4,2,0,0,34.25,47.96,12.0,45.39,0.0,45.39,4.0,181.56,133.56,73.56
2022-08-01,Graphic Bundle Pro,0,2,0,0,28.26,22.45,8.0,23.2,10.96,20.66,5.0,103.29,63.29,61.27
2022-08-03,Logo Template Pack,1,2,0,0,30.77,22.54,5.0,19.31,0.0,19.31,3.0,57.93,42.93,74.11
2022-08-02,Mockup Studio Kit,2,2,0,0,35.03,34.64,10.0,34.48,0.0,34.48,5.0,172.4,122.4,71.0
2022-08-02,Social Media Pack,3,2,0,0,49.86,19.17,4.0,17.08,0.0,17.08,4.0,68.32,52.32,76.58
2022-08-05,UI Component Set,4,2,0,0,40.02,51.24,12.0,48.16,0.0,48.16,5.0,240.8,180.8,75.08
2022-08-04,Graphic Bundle Pro,0,2,0,0,36.12,23.62,8.0,24.7,10.78,22.04,6.0,132.22,84.22,63.7
2022-08-09,Logo Template Pack,1,2,0,0,16.66,17.53,5.0,15.73,13.63,13.59,3.0,40.76,25.76,63.2
2022-08-08,Mockup Studio Kit,2,2,0,0,37.44,34.7,10.0,34.89,0.59,34.68,4.0,138.74,98.74,71.17
2022-08-09,Social Media Pack,3,2,0,0,25.19,12.17,4.0,12.1,7.31,11.22,4.0,44.86,28.86,64.33
2022-08-10,UI Component Set,4,2,0,0,32.74,54.86,12.0,48.55,0.0,48.55,3.0,145.65,109.65,75.28
2022-08-10,Graphic Bundle Pro,0,2,0,0,18.01,22.67,8.0,22.12,16.53,18.46,4.0,73.85,41.85,56.67
2022-08-11,Logo Template Pack,1,2,0,0,32.75,22.01,5.0,19.19,0.0,19.19,3.0,57.57,42.57,73.94
2022-08-12,Mockup Studio Kit,2,2,0,0,37.95,49.86,10.0,42.55,0.0,42.55,3.0,127.65,97.65,76.5
2022-08-12,Social Media Pack,3,2,0,0,31.17,12.38,4.0,12.56,2.77,12.21,4.0,48.85,32.85,67.25
2022-08-14,UI Component Set,4,2,0,1,45.35,52.44,12.0,49.81,0.0,49.81,4.0,199.24,151.24,75.91
2022-08-18,Graphic Bundle Pro,0,2,0,0,44.05,37.01,8.0,32.31,0.0,32.31,3.0,96.93,72.93,75.24
2022-08-16,Logo Template Pack,1,2,0,0,47.21,24.33,5.0,21.45,0.0,21.45,4.0,85.8,65.8,76.69
2022-08-20,Mockup Studio Kit,2,2,0,1,55.43,31.56,10.0,36.13,7.36,33.47,7.0,234.3,164.3,70.12
2022-08-19,Social Media Pack,3,2,0,0,36.66,18.43,4.0,15.91,0.0,15.91,3.0,47.73,35.73,74.86
2022-08-20,UI Component Set,4,2,0,1,32.94,54.23,12.0,48.27,0.0,48.27,4.0,193.08,145.08,75.14
2022-08-21,Graphic Bundle Pro,0,2,0,1,37.5,22.46,8.0,24.28,10.2,21.8,6.0,130.82,82.82,63.31
2022-08-21,Logo Template Pack,1,2,0,1,34.06,18.63,5.0,17.6,0.0,17.6,4.0,70.4,50.4,71.59
2022-08-24,Mockup Studio Kit,2,2,0,0,40.79,40.79,10.0,38.46,0.0,38.46,4.0,153.84,113.84,74.0
2022-08-25,Social Media Pack,3,2,0,0,36.19,14.47,4.0,13.91,0.0,13.91,5.0,69.55,49.55,71.24
2022-08-26,UI Component Set,4,2,0,0,43.07,46.4,12.0,46.34,0.0,46.34,4.0,185.36,137.36,74.1
2022-08-28,Graphic Bundle Pro,0,2,0,1,49.35,31.59,8.0,30.22,0.0,30.22,5.0,151.1,111.1,73.53
2022-08-25,Logo Template Pack,1,2,0,0,50.17,18.35,5.0,18.69,11.64,16.51,7.0,115.6,80.6,69.72
2022-08-30,Mockup Studio Kit,2,2,0,0,35.34,33.87,10.0,34.15,10.93,30.42,5.0,152.09,102.09,67.12
2022-08-30,Social Media Pack,3,2,0,0,38.83,19.1,4.0,16.38,0.0,16.38,3.0,49.14,37.14,75.58
2022-08-28,UI Component Set,4,2,0,1,41.19,39.47,12.0,42.51,11.63,37.57,6.0,225.4,153.4,68.06
2022-08-31,Graphic Bundle Pro,0,2,0,0,35.25,23.84,8.0,24.71,1.34,24.38,4.0,97.52,65.52,67.19
2022-09-03,Logo Template Pack,1,3,0,1,41.91,17.7,5.0,17.74,4.09,17.01,4.0,68.06,48.06,70.61
2022-08-31,Mockup Studio Kit,2,2,0,0,33.94,35.77,10.0,34.88,0.0,34.88,4.0,139.52,99.52,71.33
2022-09-02,Social Media Pack,3,3,0,0,62.84,17.01,4.0,16.78,0.0,16.78,5.0,83.9,63.9,76.16
2022-09-05,UI Component Set,4,3,0,0,34.61,45.26,12.0,44.11,0.0,44.11,4.0,176.44,128.44,72.8
2022-09-03,Graphic Bundle Pro,0,3,0,1,47.45,36.14,8.0,32.27,0.0,32.27,3.0,96.81,72.81,75.21
2022-09-07,Logo Template Pack,1,3,0,0,28.67,18.19,5.0,16.97,17.55,13.99,6.0,83.95,53.95,64.26
2022-09-09,Mockup Studio Kit,2,3,0,0,46.57,41.82,10.0,39.87,0.0,39.87,4.0,159.48,119.48,74.92
2022-09-06,Social Media Pack,3,3,0,0,58.79,12.13,4.0,14.09,3.02,13.66,7.0,95.65,67.65,70.73
2022-09-11,UI Component Set,4,3,0,1,44.09,60.52,12.0,53.6,0.0,53.6,3.0,160.8,124.8,77.61
2022-09-12,Graphic Bundle Pro,0,3,0,0,51.83,25.03,8.0,27.23,10.97,24.24,8.0,193.94,129.94,67.0
2022-09-10,Logo Template Pack,1,3,0,1,49.52,17.41,5.0,18.17,2.34,17.74,5.0,88.72,63.72,71.82
2022-09-13,Mockup Studio Kit,2,3,0,0,50.27,36.1,10.0,37.59,6.51,35.14,5.0,175.71,125.71,71.54
2022-09-11,Social Media Pack,3,3,0,1,46.56,11.3,4.0,12.94,5.77,12.19,7.0,85.35,57.35,67.19
2022-09-13,UI Component Set,4,3,0,0,46.65,49.91,12.0,48.8,0.0,48.8,5.0,244.0,184.0,75.41
2022-09-16,Graphic Bundle Pro,0,3,0,0,34.74,29.03,8.0,27.24,0.0,27.24,4.0,108.96,76.96,70.63
2022-09-18,Logo Template Pack,1,3,0,1,70.82,14.49,5.0,18.33,6.53,17.13,10.0,171.33,121.33,70.82
2022-09-15,Mockup Studio Kit,2,3,0,0,53.48,34.1,10.0,37.09,7.79,34.2,7.0,239.4,169.4,70.76
2022-09-18,Social Media Pack,3,3,0,1,78.37,15.23,4.0,16.82,10.33,15.08,8.0,120.66,88.66,73.48
2022-09-19,UI Component Set,4,3,0,0,44.02,60.53,12.0,53.59,0.0,53.59,4.0,214.36,166.36,77.61
2022-09-18,Graphic Bundle Pro,0,3,0,1,54.24,33.38,8.0,31.68,0.0,31.68,6.0,190.08,142.08,74.75
2022-09-19,Logo Template Pack,1,3,0,0,47.43,22.63,5.0,20.62,0.0,20.62,4.0,82.48,62.48,75.75
2022-09-21,Mockup Studio Kit,2,3,0,0,50.46,42.22,10.0,40.68,0.0,40.68,5.0,203.4,153.4,75.42
2022-09-24,Social Media Pack,3,3,0,1,56.33,12.42,4.0,14.09,6.33,13.2,6.0,79.19,55.19,69.69
2022-09-23,UI Component Set,4,3,0,0,37.05,38.38,12.0,41.15,4.77,39.19,6.0,235.12,163.12,69.38
2022-09-27,Graphic Bundle Pro,0,3,0,0,45.26,23.32,8.0,25.61,13.05,22.27,7.0,155.88,99.88,64.07
2022-09-25,Logo Template Pack,1,3,0,1,71.54,16.1,5.0,19.19,14.78,16.35,10.0,163.54,113.54,69.43
2022-09-25,Mockup Studio Kit,2,3,0,1,47.79,30.28,10.0,34.29,12.54,29.99,8.0,239.92,159.92,66.66
2022-09-28,Social Media Pack,3,3,0,0,45.31,11.36,4.0,12.9,3.79,12.41,7.0,86.88,58.88,67.77
2022-09-27,UI Component Set,4,3,0,0,46.08,51.99,12.0,49.73,0.0,49.73,5.0,248.65,188.65,75.87
2022-09-28,Graphic Bundle Pro,0,3,0,0,45.98,31.7,8.0,29.88,0.0,29.88,4.0,119.52,87.52,73.23
2022-10-01,Logo Template Pack,1,3,0,1,51.35,22.78,5.0,20.99,0.0,20.99,5.0,104.95,79.95,76.18
2022-10-04,Mockup Studio Kit,2,3,0,0,26.67,38.66,10.0,35.19,19.16,28.45,5.0,142.24,92.24,64.85
2022-10-03,Social Media Pack,3,3,0,0,39.85,16.17,4.0,14.98,0.0,14.98,4.0,59.92,43.92,73.3
2022-10-02,UI Component Set,4,3,0,1,43.34,57.34,12.0,51.86,0.0,51.86,5.0,259.3,199.3,76.86
2022-10-05,Graphic Bundle Pro,0,3,0,0,46.06,35.24,8.0,31.66,0.0,31.66,4.0,126.64,94.64,74.73
2022-10-07,Logo Template Pack,1,3,0,0,44.01,20.52,5.0,19.3,0.0,19.3,5.0,96.5,71.5,74.09
2022-10-08,Mockup Studio Kit,2,3,0,1,54.41,35.19,10.0,37.78,7.67,34.88,7.0,244.18,174.18,71.33
2022-10-08,Social Media Pack,3,3,0,1,66.11,13.93,4.0,15.43,2.52,15.04,7.0,105.29,77.29,73.41
